log_id,session_id,timestamp,action_type,element_id,duration_sec,error_flag,decision_made
24347,113,2025-01-01 00:44:28,hover,KPI_costs,10.400325368751478,0,0
24348,19,2025-01-01 00:10:52,drill_down,table_details,5.622996317965849,0,1
24349,605,2025-01-01 00:13:16,click,KPI_costs,9.736152635891571,0,1
24350,465,2025-01-01 00:07:59,filter,KPI_costs,4.658066547534631,0,1
24351,691,2025-01-01 00:49:09,filter,chart_trend,19.46663808703766,0,1
24352,1011,2025-01-01 00:58:48,click,KPI_sales,1.553365970787261,0,0
24353,1014,2025-01-01 00:29:39,click,KPI_sales,1.499901934174834,0,0
24354,163,2025-01-01 00:14:56,click,KPI_costs,1.0,0,0
24355,699,2025-01-01 00:49:27,filter,chart_trend,1.5877046132939499,0,0
24356,295,2025-01-01 00:09:45,drill_down,KPI_costs,1.9923828702577189,0,0
24357,579,2025-01-01 00:22:58,click,KPI_sales,15.763846439832285,0,0
24358,1097,2025-01-01 00:04:21,click,table_details,5.682428386378904,0,1
24359,701,2025-01-01 00:19:59,drill_down,KPI_sales,1.8439195168309421,0,0
24360,302,2025-01-01 00:40:51,click,table_details,15.267194663557081,0,0
24361,124,2025-01-01 00:55:01,click,KPI_sales,1.0,0,0
24362,669,2025-01-01 00:26:51,drill_down,KPI_sales,2.6728362187313155,1,0
24363,195,2025-01-01 00:22:26,click,KPI_costs,22.31638241147887,0,0
24364,842,2025-01-01 00:11:34,filter,table_details,27.64632040119732,0,0
24365,351,2025-01-01 00:47:13,filter,table_details,3.7008705702072024,0,1
24366,489,2025-01-01 00:38:44,click,KPI_costs,13.067014768792264,0,0
24367,200,2025-01-01 00:45:24,drill_down,KPI_costs,1.3558316970770379,0,0
24368,884,2025-01-01 00:55:46,filter,chart_trend,17.73855981621978,1,1
24369,508,2025-01-01 00:37:44,filter,table_details,12.580472110555792,0,0
24370,898,2025-01-01 00:30:47,click,KPI_sales,8.595646417658715,0,1
24371,446,2025-01-01 00:37:17,filter,KPI_costs,14.547459836837474,0,1
24372,80,2025-01-01 00:17:21,drill_down,table_details,6.6132483820902745,0,1
24373,745,2025-01-01 00:12:23,drill_down,KPI_costs,3.232373032721994,0,1
24374,698,2025-01-01 00:58:05,click,table_details,8.748108527553718,0,0
24375,931,2025-01-01 00:54:15,click,KPI_sales,8.727387565935187,0,0
24376,654,2025-01-01 00:04:02,drill_down,KPI_costs,6.936959485669319,0,0
24377,902,2025-01-01 00:24:09,filter,chart_trend,12.381733130411536,0,1
24378,272,2025-01-01 00:35:00,filter,KPI_sales,1.0,0,1
24379,124,2025-01-01 00:20:49,click,KPI_costs,8.152199455518062,1,0
24380,686,2025-01-01 00:28:57,filter,chart_trend,6.879273019802201,1,1
24381,652,2025-01-01 00:43:29,drill_down,KPI_costs,1.9935974141438095,0,1
24382,297,2025-01-01 00:31:58,filter,KPI_sales,1.0,0,1
24383,1143,2025-01-01 00:46:59,drill_down,KPI_sales,5.077586200549793,0,1
24384,787,2025-01-01 00:05:18,click,KPI_sales,2.3446391964552995,0,1
24385,1100,2025-01-01 00:45:54,click,chart_trend,11.844823254893516,0,0
24386,621,2025-01-01 00:23:12,filter,table_details,5.392947313805087,1,1
24387,973,2025-01-01 00:04:07,drill_down,KPI_sales,26.09053549907191,0,1
24388,881,2025-01-01 00:02:56,click,KPI_sales,24.94383588248049,0,0
24389,351,2025-01-01 00:59:07,hover,table_details,17.05104649624219,0,0
24390,255,2025-01-01 00:28:05,click,chart_trend,7.9486739101116735,0,1
24391,679,2025-01-01 00:32:11,filter,chart_trend,7.302357853139125,0,1
24392,29,2025-01-01 00:00:12,hover,table_details,1.9664201833788268,0,0
24393,467,2025-01-01 00:57:12,filter,KPI_sales,10.11013266528172,0,0
24394,1059,2025-01-01 00:04:48,filter,chart_trend,19.662973040666433,0,1
24395,749,2025-01-01 00:07:10,filter,table_details,3.009266134095936,0,0
24396,602,2025-01-01 00:43:43,click,chart_trend,14.833241152764,0,0
24397,740,2025-01-01 00:22:42,hover,KPI_costs,4.22492374884966,0,1
24398,931,2025-01-01 00:34:41,click,KPI_costs,24.793845407340818,0,0
24399,1092,2025-01-01 00:22:27,hover,table_details,4.066840138526545,0,0
24400,131,2025-01-01 00:26:14,filter,KPI_sales,11.839876587953022,0,0
24401,111,2025-01-01 00:24:39,click,KPI_costs,13.272897459209247,1,1
24402,524,2025-01-01 00:20:48,click,KPI_sales,9.938227682489213,0,1
24403,687,2025-01-01 00:10:40,drill_down,chart_trend,3.8562872527029595,0,0
24404,831,2025-01-01 00:02:12,drill_down,table_details,1.357305328137688,0,0
24405,666,2025-01-01 00:59:11,drill_down,KPI_costs,1.0,0,0
24406,1067,2025-01-01 00:30:54,click,table_details,1.0,0,0
24407,875,2025-01-01 00:49:04,filter,table_details,11.740410843276287,1,0
24408,285,2025-01-01 00:32:34,hover,table_details,3.839205665059542,1,1
24409,823,2025-01-01 00:16:21,filter,table_details,3.8283574571977703,0,1
24410,564,2025-01-01 00:20:44,filter,table_details,1.8026787802236028,0,1
24411,19,2025-01-01 00:06:40,click,chart_trend,1.9319144151525285,1,1
24412,547,2025-01-01 00:10:05,drill_down,KPI_costs,3.8356743982139134,1,1
24413,48,2025-01-01 00:10:10,click,table_details,1.9066397053540718,0,1
24414,219,2025-01-01 00:18:03,filter,KPI_costs,8.043760776753105,0,0
24415,766,2025-01-01 00:44:48,click,KPI_costs,15.245837346001093,0,0
24416,31,2025-01-01 00:02:11,filter,chart_trend,9.077603765062513,0,0
24417,259,2025-01-01 00:06:32,hover,KPI_costs,2.813945669594652,0,0
24418,308,2025-01-01 00:13:32,drill_down,KPI_costs,3.111095205349569,0,0
24419,1095,2025-01-01 00:49:35,click,KPI_costs,7.658094235365323,0,0
24420,307,2025-01-01 00:09:40,filter,chart_trend,7.702010416312042,0,0
24421,568,2025-01-01 00:34:21,filter,KPI_sales,11.124457005712278,0,0
24422,1123,2025-01-01 00:41:22,click,KPI_costs,22.008283620585107,0,1
24423,21,2025-01-01 00:42:01,drill_down,KPI_costs,2.0464347861126635,0,1
24424,1030,2025-01-01 00:36:38,drill_down,KPI_costs,2.741780763317246,0,0
24425,231,2025-01-01 00:41:57,filter,KPI_sales,10.19657863485389,0,0
24426,82,2025-01-01 00:06:50,drill_down,KPI_sales,1.0279541406316188,0,1
24427,958,2025-01-01 00:05:44,click,chart_trend,2.2121044999065576,1,1
24428,217,2025-01-01 00:13:23,hover,table_details,2.0955087112293285,0,1
24429,335,2025-01-01 00:54:27,drill_down,KPI_costs,1.9137892934905143,0,1
24430,559,2025-01-01 00:43:11,filter,table_details,9.75846629062652,0,1
24431,864,2025-01-01 00:18:16,click,KPI_sales,1.7161732259908562,0,0
24432,874,2025-01-01 00:03:13,drill_down,table_details,15.725879105072284,1,0
24433,753,2025-01-01 00:15:37,click,chart_trend,6.601844244501067,0,1
24434,594,2025-01-01 00:26:32,click,KPI_sales,5.850649575253459,0,0
24435,704,2025-01-01 00:44:36,filter,KPI_costs,3.9309011629303505,0,1
24436,925,2025-01-01 00:20:15,filter,table_details,2.143776996999092,0,0
24437,553,2025-01-01 00:41:17,click,KPI_sales,1.3980403269553403,0,0
24438,783,2025-01-01 00:59:32,click,KPI_sales,1.751882871515869,0,1
24439,87,2025-01-01 00:37:44,click,table_details,22.052292008515913,0,1
24440,513,2025-01-01 00:51:08,drill_down,table_details,7.7561058328808175,0,1
24441,984,2025-01-01 00:16:09,filter,table_details,5.316139630841087,0,1
24442,1009,2025-01-01 00:42:12,filter,KPI_sales,1.0,0,0
24443,587,2025-01-01 00:10:00,filter,KPI_costs,23.32786026642062,0,1
24444,498,2025-01-01 00:05:59,click,KPI_sales,11.0857907997234,0,1
24445,907,2025-01-01 00:30:45,click,KPI_costs,1.6423311083996979,0,1
24446,956,2025-01-01 00:22:12,drill_down,table_details,4.241165518023669,0,1
24447,743,2025-01-01 00:45:16,filter,table_details,7.978454431229959,0,1
24448,449,2025-01-01 00:07:00,filter,chart_trend,1.5445067187731347,0,0
24449,588,2025-01-01 00:43:48,click,KPI_costs,5.343357848635769,0,1
24450,260,2025-01-01 00:13:01,filter,table_details,9.925300298876273,0,0
24451,463,2025-01-01 00:23:54,click,KPI_costs,1.2905985408536649,0,1
24452,94,2025-01-01 00:42:44,drill_down,KPI_costs,2.2986739525747613,0,1
24453,1021,2025-01-01 00:04:02,drill_down,KPI_costs,5.426518650245118,0,0
24454,1132,2025-01-01 00:44:37,filter,KPI_costs,9.559657803993245,0,0
24455,355,2025-01-01 00:16:56,filter,KPI_sales,6.5965042480625415,0,0
24456,469,2025-01-01 00:36:59,click,chart_trend,1.9063121433322727,0,0
24457,95,2025-01-01 00:45:02,click,KPI_costs,13.875442489515537,0,0
24458,868,2025-01-01 00:46:56,click,KPI_costs,5.886655347509162,0,0
24459,91,2025-01-01 00:07:39,drill_down,chart_trend,1.0,0,1
24460,1068,2025-01-01 00:57:16,drill_down,table_details,2.054507237460542,0,1
24461,955,2025-01-01 00:52:29,filter,KPI_costs,27.574966948153364,0,1
24462,384,2025-01-01 00:25:13,hover,table_details,9.520964182269287,0,0
24463,23,2025-01-01 00:08:51,hover,KPI_sales,3.2344334812288396,0,0
24464,23,2025-01-01 00:32:57,drill_down,chart_trend,2.2310887202709093,0,0
24465,311,2025-01-01 00:25:49,filter,KPI_sales,5.000558325899503,0,0
24466,575,2025-01-01 00:54:37,drill_down,table_details,1.4007686518282658,0,0
24467,103,2025-01-01 00:29:32,hover,chart_trend,2.1195150639337665,0,0
24468,500,2025-01-01 00:04:50,drill_down,KPI_sales,9.534763936384145,0,0
24469,828,2025-01-01 00:33:01,click,table_details,15.386527729288849,0,1
24470,189,2025-01-01 00:59:35,click,table_details,1.0,0,1
24471,460,2025-01-01 00:10:58,hover,chart_trend,7.187286337267151,0,0
24472,189,2025-01-01 00:48:19,hover,chart_trend,7.219442667995472,0,1
24473,351,2025-01-01 00:09:13,drill_down,table_details,3.859026623879254,0,0
24474,581,2025-01-01 00:41:15,click,table_details,12.281949942658201,0,0
24475,114,2025-01-01 00:41:58,drill_down,KPI_sales,5.539940746370747,0,0
24476,104,2025-01-01 00:48:33,hover,KPI_sales,1.2357814297175778,0,1
24477,620,2025-01-01 00:08:32,filter,table_details,7.930064935292056,1,0
24478,1045,2025-01-01 00:39:31,click,KPI_costs,7.33778465106081,0,1
24479,387,2025-01-01 00:27:19,filter,chart_trend,39.77805906686041,0,1
24480,944,2025-01-01 00:04:14,click,chart_trend,1.9811516881088151,0,1
24481,855,2025-01-01 00:12:00,filter,chart_trend,7.458977532021323,0,1
24482,483,2025-01-01 00:29:13,click,table_details,6.793346981327214,0,1
24483,473,2025-01-01 00:43:57,drill_down,KPI_sales,3.1294930749688987,0,0
24484,859,2025-01-01 00:32:45,click,KPI_sales,11.563358132114006,0,0
24485,942,2025-01-01 00:00:50,click,chart_trend,3.72215288338496,0,1
24486,393,2025-01-01 00:13:19,drill_down,KPI_costs,8.623199110706809,0,0
24487,516,2025-01-01 00:01:39,click,chart_trend,4.024641525641323,0,1
24488,346,2025-01-01 00:29:07,filter,chart_trend,12.614411806954074,0,0
24489,541,2025-01-01 00:41:51,click,chart_trend,49.27648793792087,0,0
24490,47,2025-01-01 00:42:26,filter,KPI_costs,9.323786545384953,0,1
24491,1101,2025-01-01 00:49:22,click,chart_trend,12.183704164706782,0,1
24492,343,2025-01-01 00:03:56,filter,KPI_sales,1.0,0,0
24493,543,2025-01-01 00:07:51,click,KPI_costs,17.82970871934208,0,1
24494,819,2025-01-01 00:23:41,click,KPI_costs,14.319005596539911,0,0
24495,1060,2025-01-01 00:36:44,filter,KPI_sales,1.1937434200989336,0,1
24496,757,2025-01-01 00:39:05,click,table_details,7.678779978623158,0,0
24497,351,2025-01-01 00:51:25,hover,KPI_costs,15.983559949121808,0,1
24498,188,2025-01-01 00:36:03,drill_down,KPI_costs,7.942085346878396,0,0
24499,334,2025-01-01 00:02:18,hover,KPI_costs,17.11912450193833,0,0
24500,483,2025-01-01 00:35:22,click,table_details,9.914008126409756,0,1
24501,1182,2025-01-01 00:47:42,click,chart_trend,4.635717860500527,0,1
24502,667,2025-01-01 00:23:03,click,table_details,25.250545451374737,0,0
24503,296,2025-01-01 00:51:35,filter,KPI_sales,20.469645712241384,0,0
24504,45,2025-01-01 00:06:45,click,KPI_sales,1.0,0,1
24505,495,2025-01-01 00:28:32,filter,KPI_sales,1.4000949667770881,0,0
24506,175,2025-01-01 00:15:50,filter,KPI_costs,6.925157955970628,0,0
24507,1004,2025-01-01 00:43:34,click,chart_trend,7.713751253896449,0,0
24508,56,2025-01-01 00:39:33,drill_down,chart_trend,18.37827458352386,0,1
24509,341,2025-01-01 00:22:37,hover,KPI_costs,1.347215734578978,0,0
24510,1132,2025-01-01 00:05:28,filter,chart_trend,3.8033842331523235,0,0
24511,214,2025-01-01 00:28:18,hover,table_details,30.4244431648546,0,0
24512,758,2025-01-01 00:22:03,click,KPI_sales,15.735951634229828,0,0
24513,550,2025-01-01 00:28:19,click,KPI_sales,19.13676698817607,0,1
24514,497,2025-01-01 00:35:36,click,KPI_costs,1.0,0,0
24515,173,2025-01-01 00:00:14,filter,KPI_costs,1.9882895113712273,0,0
24516,105,2025-01-01 00:56:12,filter,KPI_costs,4.976984159141319,0,0
24517,479,2025-01-01 00:10:33,click,KPI_costs,16.554637980570604,0,0
24518,434,2025-01-01 00:56:29,filter,KPI_sales,4.729152710875287,1,0
24519,642,2025-01-01 00:31:23,click,KPI_costs,1.401173765821057,0,0
24520,693,2025-01-01 00:37:05,hover,KPI_sales,7.599315043399403,0,0
24521,991,2025-01-01 00:24:45,click,chart_trend,17.926109140854297,0,0
24522,922,2025-01-01 00:38:36,click,table_details,1.0,0,1
24523,194,2025-01-01 00:18:48,filter,chart_trend,5.475574359298479,0,0
24524,843,2025-01-01 00:28:14,click,table_details,31.35497210122595,0,0
24525,801,2025-01-01 00:59:48,filter,KPI_costs,1.0,0,0
24526,59,2025-01-01 00:39:46,drill_down,KPI_sales,4.123145020873787,0,1
24527,478,2025-01-01 00:06:31,hover,table_details,1.97416223605696,0,0
24528,1127,2025-01-01 00:36:28,drill_down,KPI_sales,1.0,0,0
24529,533,2025-01-01 00:02:48,drill_down,chart_trend,10.289179684441386,0,1
24530,592,2025-01-01 00:51:28,click,KPI_costs,1.0,1,1
24531,839,2025-01-01 00:34:12,drill_down,KPI_costs,19.66326472202922,0,0
24532,549,2025-01-01 00:53:28,drill_down,table_details,24.037298155807697,0,0
24533,1038,2025-01-01 00:10:18,filter,chart_trend,6.95823015254874,0,0
24534,221,2025-01-01 00:19:45,filter,KPI_costs,7.741429119898369,0,0
24535,876,2025-01-01 00:12:48,filter,chart_trend,19.11451461218581,0,1
24536,678,2025-01-01 00:45:27,click,chart_trend,6.789125748340995,0,1
24537,1197,2025-01-01 00:41:50,filter,KPI_sales,1.867963492558731,0,1
24538,662,2025-01-01 00:58:29,drill_down,chart_trend,3.5534827339560673,0,0
24539,684,2025-01-01 00:57:33,click,chart_trend,5.37309932711571,0,0
24540,1105,2025-01-01 00:06:21,filter,chart_trend,9.804785529733444,0,0
24541,336,2025-01-01 00:08:01,filter,chart_trend,5.0118448546961485,0,0
24542,225,2025-01-01 00:57:06,hover,KPI_costs,23.58718836801268,0,1
24543,871,2025-01-01 00:21:08,drill_down,KPI_sales,7.269485651093249,0,1
24544,35,2025-01-01 00:10:24,click,table_details,6.238659440623558,0,1
24545,188,2025-01-01 00:28:33,filter,KPI_sales,11.95691895767418,0,0
24546,643,2025-01-01 00:42:03,hover,KPI_costs,1.8442261343232862,0,0
24547,963,2025-01-01 00:41:52,click,KPI_costs,5.671801369314589,0,1
24548,968,2025-01-01 00:54:21,filter,table_details,1.0,0,0
24549,494,2025-01-01 00:08:13,click,KPI_costs,4.661020846487341,0,0
24550,311,2025-01-01 00:25:46,filter,KPI_costs,1.3284063197964955,0,1
24551,521,2025-01-01 00:43:02,click,KPI_sales,12.827073030812839,0,1
24552,369,2025-01-01 00:44:38,drill_down,KPI_sales,3.792989254820197,0,0
24553,746,2025-01-01 00:04:41,hover,KPI_sales,5.0494129669659085,0,0
24554,31,2025-01-01 00:13:50,filter,table_details,1.0,0,0
24555,998,2025-01-01 00:07:09,filter,KPI_sales,1.0,0,0
24556,497,2025-01-01 00:43:48,hover,table_details,2.4283818753972954,0,0
24557,964,2025-01-01 00:14:17,click,KPI_costs,9.625687929404883,0,0
24558,1199,2025-01-01 00:04:12,filter,table_details,11.251187103285954,0,0
24559,298,2025-01-01 00:09:22,drill_down,table_details,40.07140117870417,0,0
24560,1110,2025-01-01 00:17:46,filter,chart_trend,12.233358873874987,0,0
24561,577,2025-01-01 00:59:13,click,chart_trend,8.305533872870287,0,0
24562,1113,2025-01-01 00:53:32,drill_down,KPI_costs,9.66007221417242,0,1
24563,54,2025-01-01 00:25:34,click,KPI_costs,4.096420250271131,0,0
24564,229,2025-01-01 00:08:56,drill_down,KPI_sales,26.794072764327964,0,1
24565,779,2025-01-01 00:49:05,hover,table_details,7.6839477069087465,0,0
24566,985,2025-01-01 00:38:37,filter,chart_trend,1.0,0,0
24567,373,2025-01-01 00:57:12,click,KPI_sales,3.4238676370566257,0,1
24568,469,2025-01-01 00:44:23,hover,chart_trend,1.2163568737419688,0,0
24569,420,2025-01-01 00:15:35,drill_down,KPI_sales,2.1497623549362084,0,1
24570,532,2025-01-01 00:39:02,click,chart_trend,6.675506854854087,0,0
24571,988,2025-01-01 00:28:08,filter,KPI_sales,4.634708290840808,1,1
24572,562,2025-01-01 00:24:58,click,table_details,4.795944790850406,0,1
24573,90,2025-01-01 00:30:39,click,KPI_sales,4.5131482776127685,0,0
24574,369,2025-01-01 00:14:42,filter,KPI_costs,1.7826286298936518,0,0
24575,1098,2025-01-01 00:41:59,drill_down,KPI_sales,1.0,0,0
24576,15,2025-01-01 00:13:36,click,chart_trend,4.550215875363445,1,1
24577,344,2025-01-01 00:53:52,click,table_details,2.5081839051562125,0,0
24578,1060,2025-01-01 00:34:52,hover,KPI_sales,2.9523878922089213,0,0
24579,917,2025-01-01 00:47:26,filter,KPI_sales,1.0,0,0
24580,205,2025-01-01 00:14:39,filter,KPI_costs,12.003384540070979,0,0
24581,776,2025-01-01 00:11:17,drill_down,chart_trend,1.0,0,1
24582,1081,2025-01-01 00:37:34,click,KPI_costs,9.695547045283769,0,0
24583,1134,2025-01-01 00:18:51,drill_down,KPI_sales,7.999332109124184,0,0
24584,686,2025-01-01 00:25:27,filter,table_details,1.0,0,0
24585,718,2025-01-01 00:49:43,drill_down,chart_trend,14.123830682842645,0,0
24586,225,2025-01-01 00:41:29,drill_down,KPI_sales,6.840101731095644,1,0
24587,64,2025-01-01 00:52:16,drill_down,KPI_sales,10.170877476020207,1,0
24588,948,2025-01-01 00:38:34,drill_down,chart_trend,7.057480420928439,0,0
24589,961,2025-01-01 00:40:46,filter,KPI_costs,2.228865726959117,0,1
24590,320,2025-01-01 00:31:28,filter,table_details,2.8967324056159574,0,0
24591,357,2025-01-01 00:28:40,click,KPI_costs,47.319733768929204,0,0
24592,93,2025-01-01 00:31:43,click,KPI_costs,13.164954260746274,0,0
24593,695,2025-01-01 00:03:43,drill_down,table_details,14.576768847945393,1,1
24594,434,2025-01-01 00:11:04,click,KPI_sales,2.39777737353914,0,1
24595,1126,2025-01-01 00:15:34,hover,chart_trend,12.189167864419211,0,0
24596,841,2025-01-01 00:21:52,filter,chart_trend,3.3621516197227326,0,1
24597,1024,2025-01-01 00:21:48,drill_down,KPI_costs,3.1964815164145746,0,1
24598,898,2025-01-01 00:20:09,filter,KPI_costs,3.0132261025059264,0,0
24599,884,2025-01-01 00:03:45,drill_down,KPI_sales,1.0,0,1
24600,778,2025-01-01 00:03:19,hover,table_details,1.0,0,1
24601,492,2025-01-01 00:08:23,filter,table_details,9.445125551498514,1,1
24602,1084,2025-01-01 00:00:10,click,chart_trend,5.651146756772603,0,0
24603,813,2025-01-01 00:49:16,filter,table_details,13.314480986174374,0,1
24604,392,2025-01-01 00:48:04,hover,KPI_costs,12.271208560859751,0,1
24605,1143,2025-01-01 00:59:29,click,KPI_sales,3.362048386118511,0,1
24606,21,2025-01-01 00:16:18,hover,KPI_sales,1.1476774558619045,1,1
24607,1121,2025-01-01 00:38:44,filter,KPI_costs,2.6086182874829573,0,0
24608,513,2025-01-01 00:51:14,drill_down,chart_trend,6.321666461030573,0,0
24609,908,2025-01-01 00:49:36,click,KPI_costs,12.912115637164987,0,0
24610,715,2025-01-01 00:47:17,click,KPI_sales,4.723483361224299,0,0
24611,944,2025-01-01 00:26:37,hover,KPI_sales,7.20989733851297,0,0
24612,350,2025-01-01 00:00:04,click,KPI_sales,6.450831084974349,0,0
24613,1156,2025-01-01 00:42:48,filter,table_details,1.937916687015253,0,1
24614,546,2025-01-01 00:04:39,click,KPI_costs,4.625963502883014,0,1
24615,599,2025-01-01 00:58:14,filter,chart_trend,8.717453941615233,0,0
24616,32,2025-01-01 00:50:19,click,KPI_costs,1.0,0,1
24617,259,2025-01-01 00:21:01,filter,KPI_costs,7.350773483248279,0,0
24618,476,2025-01-01 00:39:24,click,KPI_costs,18.3727353916984,0,0
24619,825,2025-01-01 00:02:06,drill_down,table_details,19.64672764498574,0,0
24620,972,2025-01-01 00:05:03,click,KPI_costs,15.231695358384838,0,0
24621,920,2025-01-01 00:46:36,drill_down,KPI_sales,1.9858046846709747,0,1
24622,33,2025-01-01 00:12:10,filter,chart_trend,15.668761171968159,0,0
24623,899,2025-01-01 00:54:09,hover,table_details,1.0,0,0
24624,388,2025-01-01 00:08:09,drill_down,table_details,3.1178511044996355,0,0
24625,798,2025-01-01 00:07:16,hover,table_details,4.047609106354595,0,1
24626,456,2025-01-01 00:28:04,filter,table_details,1.845693123963012,0,0
24627,1168,2025-01-01 00:17:41,hover,KPI_sales,16.56389730622057,0,0
24628,224,2025-01-01 00:08:02,click,KPI_sales,10.66014310724195,0,0
24629,217,2025-01-01 00:50:39,click,chart_trend,10.021252449013566,0,0
24630,156,2025-01-01 00:05:14,filter,KPI_costs,20.98363454962495,0,1
24631,789,2025-01-01 00:25:07,drill_down,table_details,11.452700662557259,0,0
24632,36,2025-01-01 00:52:48,click,KPI_costs,4.466300075270442,0,0
24633,636,2025-01-01 00:15:38,hover,KPI_costs,1.1418559512675577,0,1
24634,9,2025-01-01 00:00:16,click,chart_trend,14.090108858982608,0,0
24635,1064,2025-01-01 00:49:47,drill_down,table_details,10.002687085906842,0,1
24636,179,2025-01-01 00:16:19,hover,KPI_costs,7.443091038771005,0,0
24637,959,2025-01-01 00:07:26,hover,chart_trend,10.935936912522225,0,0
24638,501,2025-01-01 00:04:38,drill_down,KPI_costs,11.251908304816409,0,1
24639,373,2025-01-01 00:07:31,filter,chart_trend,10.85955725685853,0,0
24640,1092,2025-01-01 00:45:13,click,KPI_sales,4.842275259192957,0,1
24641,970,2025-01-01 00:10:05,click,chart_trend,6.11602920973178,0,0
24642,515,2025-01-01 00:28:30,hover,chart_trend,13.005118456436387,0,1
24643,364,2025-01-01 00:34:36,click,KPI_sales,21.16099669411846,0,0
24644,777,2025-01-01 00:17:13,click,table_details,5.80266123906205,0,1
24645,774,2025-01-01 00:30:11,filter,chart_trend,9.448174721267526,0,0
24646,329,2025-01-01 00:33:27,click,chart_trend,5.662046155682012,0,0
24647,794,2025-01-01 00:47:29,click,KPI_costs,4.315197493459649,0,0
24648,962,2025-01-01 00:01:40,click,chart_trend,12.141003172636935,0,0
24649,370,2025-01-01 00:45:00,click,chart_trend,1.278943928220939,0,0
24650,597,2025-01-01 00:35:34,hover,KPI_costs,4.705514305063644,0,1
24651,1138,2025-01-01 00:07:49,click,table_details,7.102988973465337,0,0
24652,571,2025-01-01 00:22:04,filter,KPI_sales,9.845472764122317,0,0
24653,1062,2025-01-01 00:44:47,click,KPI_sales,17.254088287286244,0,0
24654,377,2025-01-01 00:54:37,drill_down,chart_trend,1.4075623154590085,0,0
24655,100,2025-01-01 00:27:04,click,table_details,4.280022043178892,0,0
24656,816,2025-01-01 00:52:33,filter,KPI_sales,2.0624553643384766,0,1
24657,118,2025-01-01 00:20:35,drill_down,KPI_costs,6.357530413865717,1,0
24658,421,2025-01-01 00:01:58,click,chart_trend,1.8303668068271928,0,1
24659,541,2025-01-01 00:31:23,drill_down,chart_trend,2.1933840087346788,0,1
24660,930,2025-01-01 00:53:27,click,table_details,1.0351493036202415,0,0
24661,699,2025-01-01 00:33:24,click,chart_trend,6.659043199072405,0,1
24662,113,2025-01-01 00:13:07,filter,table_details,12.914887434612782,0,1
24663,373,2025-01-01 00:40:24,filter,KPI_sales,1.0708918304117199,0,1
24664,299,2025-01-01 00:41:15,filter,KPI_sales,12.620594864529211,1,0
24665,1043,2025-01-01 00:46:07,click,table_details,26.859997481330915,1,1
24666,776,2025-01-01 00:39:21,click,KPI_sales,5.198833434626045,0,1
24667,671,2025-01-01 00:23:47,click,KPI_sales,6.1237387422088885,0,1
24668,11,2025-01-01 00:04:02,hover,KPI_sales,11.486538623420163,0,0
24669,8,2025-01-01 00:16:24,click,table_details,11.128621766757336,0,0
24670,1177,2025-01-01 00:22:48,drill_down,KPI_costs,1.0,0,0
24671,1159,2025-01-01 00:10:26,filter,KPI_costs,14.096767000074573,0,0
24672,461,2025-01-01 00:24:07,drill_down,KPI_sales,1.0,1,0
24673,255,2025-01-01 00:00:15,drill_down,KPI_costs,6.68334050451316,0,1
24674,586,2025-01-01 00:08:35,click,KPI_sales,5.588208098298414,0,1
24675,362,2025-01-01 00:38:33,filter,chart_trend,14.051598921626125,0,1
24676,1003,2025-01-01 00:43:27,click,KPI_costs,1.1661908215605237,0,0
24677,788,2025-01-01 00:46:22,click,chart_trend,8.282402312721372,0,0
24678,209,2025-01-01 00:46:03,click,KPI_sales,18.02363909025819,0,1
24679,267,2025-01-01 00:34:27,drill_down,KPI_costs,6.42933363420877,0,0
24680,656,2025-01-01 00:30:23,click,KPI_costs,16.076606910505472,0,0
24681,997,2025-01-01 00:13:47,click,chart_trend,17.19485364953993,0,0
24682,554,2025-01-01 00:00:10,filter,KPI_sales,2.3320053515790646,0,1
24683,736,2025-01-01 00:17:23,click,KPI_costs,16.955348202976513,0,0
24684,421,2025-01-01 00:04:38,click,table_details,9.173484883626024,0,0
24685,308,2025-01-01 00:49:02,click,KPI_sales,15.75876209983408,0,0
24686,137,2025-01-01 00:05:32,hover,table_details,2.456186185697861,0,0
24687,195,2025-01-01 00:26:10,hover,KPI_costs,3.806604456215312,0,0
24688,1119,2025-01-01 00:23:44,filter,KPI_costs,7.386684913201867,0,1
24689,1049,2025-01-01 00:47:05,drill_down,table_details,11.21720721859734,1,1
24690,606,2025-01-01 00:46:31,drill_down,KPI_costs,32.42981366924376,0,1
24691,1014,2025-01-01 00:34:45,filter,KPI_costs,1.0,0,0
24692,862,2025-01-01 00:16:13,drill_down,KPI_sales,6.241901387206393,0,0
24693,221,2025-01-01 00:18:26,hover,KPI_sales,6.353293234239033,0,0
24694,297,2025-01-01 00:00:31,filter,KPI_sales,18.910195663019685,0,0
24695,1011,2025-01-01 00:33:59,filter,chart_trend,2.152689476605756,0,1
24696,343,2025-01-01 00:52:05,click,KPI_sales,1.3879720125314037,1,1
24697,593,2025-01-01 00:12:16,filter,KPI_costs,5.268974312796503,0,1
24698,892,2025-01-01 00:30:48,drill_down,KPI_costs,10.358455451402772,0,0
24699,77,2025-01-01 00:44:26,drill_down,chart_trend,28.58774144545639,0,0
24700,707,2025-01-01 00:50:32,filter,KPI_costs,6.78532334635274,0,0
24701,1066,2025-01-01 00:15:09,click,chart_trend,10.342484520893217,0,0
24702,757,2025-01-01 00:00:44,hover,KPI_sales,2.610207580491316,1,0
